order_id,customer_id,order_date,ship_date,state,product_category,quantity,unit_price,discount,returned,payment_status
102099,C00740,2025-07-03,2025-07-06,AZ,Electronics,4,1009.47,0.0,False,Paid
102100,C02739,2025-09-19,2025-09-26,WA,Clothing,5,243.85,0.05,False,Paid
102101,C02003,2025-06-07,2025-06-09,FL,Clothing,3,208.82,0.15,False,Paid
102102,C00517,2025-02-24,2025-02-25,WA,Sports,6,806.53,0.15,False,Paid
102103,C00388,2025-07-18,2025-07-22,OR,Furniture,4,1058.96,0.15,False,Pending
102104,C02613,2025-01-20,2025-01-23,FL,Furniture,2,1169.28,0.2,False,Paid
102105,C00826,2025-11-06,2025-11-14,CO,Books,6,874.56,0.2,False,Paid
102106,C02297,2025-10-09,2025-10-13,NY,Furniture,3,310.33,0.0,False,Paid
102107,C00416,2025-03-24,2025-03-28,FL,Sports,1,864.11,0.1,True,Paid
102108,C00842,2025-04-07,2025-04-11,NY,Furniture,4,942.44,0.2,False,Paid
102109,C00851,2025-01-11,2025-01-14,OR,Electronics,4,394.57,0.05,False,Paid
102110,C00844,2025-05-14,2025-05-23,CO,Clothing,3,225.28,,False,Pending
102111,C02024,2025-01-14,2025-01-21,CO,Furniture,1,1389.22,0.0,False,Paid
102112,C02743,2025-12-08,2025-12-10,WA,Furniture,4,152.96,0.15,False,Paid
102113,C02731,2025-02-18,2025-02-20,CO,Books,6,423.0,0.2,False,Paid
102114,C02224,2025-08-29,2025-08-30,OR,Sports,6,354.86,0.15,False,Paid
102115,C00608,2025-07-28,2025-07-31,FL,Furniture,2,1339.06,0.0,False,Paid
102116,C02881,2025-03-28,2025-04-03,NY,Clothing,4,757.92,0.1,False,Paid
102117,C01626,2025-10-22,2025-10-31,AZ,Sports,7,1435.3,0.05,False,Pending
102118,C01638,2025-02-09,2025-02-14,AZ,Electronics,3,1244.05,0.2,False,Paid
102119,C02104,2025-11-20,2025-11-21,OR,Electronics,4,1134.76,0.1,False,Paid
102120,C02307,2025-09-28,2025-09-29,FL,Clothing,5,273.4,0.05,False,Paid
102121,C02858,2025-08-20,2025-08-24,NY,Books,4,523.09,0.1,False,Paid
102122,C01747,2025-11-18,2025-11-21,AZ,Books,6,1232.2,0.15,False,Paid
102123,C01830,2025-05-28,2025-06-03,TX,Clothing,3,1475.46,0.1,True,Paid
102124,C02236,2025-04-13,2025-04-15,FL,Sports,4,1318.1,0.1,False,Pending
102125,C00766,2025-02-26,2025-03-01,NY,Clothing,4,1423.13,0.15,False,Pending
102126,C00923,2025-12-04,2025-12-10,OR,Books,6,966.36,0.05,False,Paid
102127,C01876,2025-05-27,2025-05-30,WA,Clothing,3,729.4,0.0,True,Paid
102128,C00193,2025-10-30,2025-11-03,FL,Books,2,776.94,0.2,False,Paid
102129,C00962,2025-05-02,2025-05-04,WA,Furniture,3,693.15,,False,Paid
102130,C02154,2025-12-15,2025-12-16,CA,Books,2,240.76,0.15,False,Paid
102131,C02928,2025-11-14,2025-11-18,CO,Sports,2,465.59,0.2,False,Paid
102132,C01558,2025-04-23,2025-04-26,OR,Sports,6,144.66,0.15,False,Paid
102133,C01199,2025-06-27,2025-07-06,TX,Electronics,3,141.95,0.0,False,Paid
102134,C01321,2025-10-17,2025-10-26,TX,Books,2,474.63,0.2,False,Paid
102135,C02056,2025-03-24,2025-03-28,AZ,Electronics,6,1002.53,0.0,False,Paid
102136,C01633,2025-01-09,2025-01-12,WA,Books,6,924.43,0.15,False,Paid
102137,C00070,2025-04-16,,WA,Electronics,2,843.6,0.2,True,Paid
102138,C01618,2025-08-04,2025-08-10,OR,Books,3,1125.91,0.1,False,Paid
102139,C01200,2025-02-19,2025-02-23,CA,Sports,6,639.81,0.05,False,Paid
102140,C02102,2025-05-02,2025-05-09,NY,Furniture,2,668.73,0.2,False,Paid
102141,C02625,2025-12-02,2025-12-11,CA,Books,7,781.85,0.1,False,Paid
102142,C02887,2025-01-28,2025-02-01,AZ,Furniture,5,109.22,0.2,False,Paid
102143,C01831,2025-01-19,2025-01-21,OR,Electronics,5,876.72,0.05,False,Paid
102144,C01088,2025-06-04,2025-06-06,TX,Electronics,4,1127.86,0.0,False,Paid
102145,C01332,2025-01-05,2025-01-13,OR,Books,1,402.83,0.1,False,Paid
102146,C00530,2025-01-11,2025-01-15,TX,Furniture,6,1283.67,0.05,False,Pending
102147,C02807,2025-03-08,2025-03-11,WA,Books,4,406.66,0.15,False,Paid
102148,C02542,2025-02-07,2025-02-13,TX,Electronics,2,774.69,0.05,False,Paid
102149,C02562,2025-10-23,2025-11-01,FL,Electronics,6,1312.97,0.15,False,Paid
102150,C00985,2025-02-14,2025-02-18,CO,Books,3,1109.81,0.05,True,Paid
102151,C00967,2025-07-11,2025-07-14,OR,Electronics,3,868.43,0.05,False,Paid
102152,C02569,2025-09-15,2025-09-23,CA,Sports,5,937.87,0.15,False,Pending
102153,C01634,2025-08-17,,CA,Furniture,2,172.24,0.05,False,Paid
102154,C02114,2025-08-27,2025-09-04,AZ,Clothing,1,1051.99,0.05,False,Pending
102155,C01469,2025-05-11,2025-05-16,WA,Electronics,3,921.77,0.1,False,Paid
102156,C01328,2025-11-21,2025-11-22,WA,Furniture,5,135.96,0.05,False,Pending
102157,C01896,2025-01-26,2025-01-29,CA,Sports,3,195.22,0.05,False,Paid
102158,C02439,2025-02-09,,FL,Clothing,5,1456.8,0.05,False,Paid
102159,C01002,2025-11-09,2025-11-16,CA,Clothing,1,275.39,0.15,False,Paid
102160,C02427,2025-01-25,,CO,Books,2,1344.7,0.05,False,Paid
102161,C00733,2025-03-12,2025-03-18,TX,Clothing,2,420.99,0.15,False,Paid
102162,C01209,2025-03-05,2025-03-14,CA,Books,1,600.22,0.05,True,Paid
102163,C02738,2025-01-13,2025-01-20,FL,Sports,5,837.68,0.2,True,Paid
102164,C02863,2025-02-12,2025-02-19,WA,Clothing,2,942.54,0.2,False,Paid
102165,C02771,2025-07-29,2025-07-31,FL,Furniture,4,751.69,0.0,False,Paid
102166,C00948,2025-08-30,,CA,Furniture,7,529.17,0.0,False,Failed
102167,C02530,2025-01-31,2025-02-07,AZ,Books,2,753.04,0.0,False,Paid
102168,C02808,2025-12-10,,WA,Furniture,2,1054.02,0.0,False,Paid
102169,C02934,2025-02-04,2025-02-07,AZ,Sports,7,600.76,0.15,True,Paid
102170,C00063,2025-09-08,2025-09-16,CO,Electronics,3,822.42,0.05,False,Paid
102171,C02235,2025-10-20,2025-10-29,NY,Furniture,five,574.97,0.1,False,Paid
102172,C02990,2025-07-10,2025-07-12,WA,Books,6,501.59,0.05,False,Paid
102173,C02294,2025-06-29,2025-07-06,WA,Clothing,1,455.24,0.0,False,Paid
102174,C00700,2025-02-09,2025-02-14,FL,Books,3,343.69,0.0,False,Paid
102175,C02288,2025-03-30,2025-04-05,CA,Furniture,2,1143.55,0.2,False,Paid
102176,C00316,2025-11-07,2025-11-12,TX,Sports,7,1476.01,0.1,False,Pending
102177,C01442,2025-05-08,2025-05-16,FL,Books,3,53.2,0.15,False,Pending
102178,C01879,2025-01-13,2025-01-18,CA,Books,4,302.13,0.0,False,Paid
102179,C01369,2025-09-24,2025-09-30,WA,Clothing,4,1446.73,0.1,False,Paid
102180,C02099,2025-09-07,2025-09-14,FL,Sports,4,519.25,0.15,False,Pending
102181,C00721,2025-01-25,2025-01-30,WA,Books,1,589.57,0.15,False,Paid
102182,C01819,2025-01-19,2025-01-27,CO,Books,2,997.82,0.15,False,Paid
102183,C01934,2025-02-12,2025-02-15,CO,Books,6,535.5,0.1,False,Paid
102184,C01901,2025-01-19,2025-01-28,CA,Electronics,4,744.12,0.15,False,Paid
102185,C00868,2025-08-13,2025-08-20,TX,Clothing,7,1352.07,0.05,False,Paid
102186,C00916,2025-02-18,2025-02-27,CO,Sports,4,851.53,0.15,False,Paid
102187,C00774,2025-08-10,2025-08-14,CA,Sports,3,1003.65,0.05,False,Paid
102188,C01385,2025-03-06,,OR,Electronics,3,333.45,0.15,False,Paid
102189,C01758,2025-12-21,2025-12-22,CO,Clothing,6,399.56,0.1,False,Paid
102190,C01088,2025-09-22,2025-10-01,NY,Electronics,2,1338.42,0.1,False,Paid
102191,C01230,2025-05-17,2025-05-25,WA,Electronics,5,1377.2,0.1,False,Paid
102192,C00859,2025-06-06,2025-06-09,CA,Electronics,7,1212.4,0.1,False,Paid
102193,C00657,2025-01-24,2025-01-25,OR,Books,6,191.88,0.15,False,Paid
102194,C01972,2025-01-21,2025-01-28,NY,Furniture,3,1229.61,0.05,False,Paid
102195,C02448,2025-07-16,2025-07-23,CA,Clothing,2,38.65,0.1,False,Paid
102196,C00872,2025-01-09,2025-01-14,NY,Furniture,5,898.87,0.1,False,Paid
102197,C02581,2025-08-21,2025-08-23,OR,Books,5,1016.14,0.0,False,Paid
102198,C01713,2025-05-20,2025-05-29,WA,Books,6,645.34,0.2,False,Paid
102199,C00503,2025-02-20,2025-02-24,CO,Sports,1,724.03,0.15,True,Paid
102200,C01098,2025-07-15,,CO,Books,4,1115.36,0.0,False,Paid
102201,C00023,2025-07-21,2025-07-29,FL,Electronics,1,1343.37,0.0,False,Paid
102202,C00118,2025-09-30,2025-10-05,NY,Books,7,292.11,0.2,False,Paid
102203,C01009,2025-03-14,2025-03-15,OR,Clothing,7,216.34,0.2,False,Paid
102204,C01363,2025-07-19,2025-07-27,CA,Clothing,6,948.69,0.15,False,Paid
102205,C02392,2025-11-05,2025-11-12,WA,Electronics,3,353.83,0.15,True,Paid
102206,C00403,2025-04-09,2025-04-18,CA,Books,6,299.39,0.2,True,Paid
102207,C02517,2025-11-01,2025-11-07,WA,Electronics,4,313.2,0.1,False,Paid
102208,C00704,2025-09-22,2025-10-01,OR,Books,5,303.29,0.0,False,Paid
102209,C00415,2025-06-06,2025-06-14,NY,Sports,2,720.91,0.1,False,Paid
102210,C02099,2025-11-19,2025-11-21,WA,Sports,4,1446.94,0.05,False,Paid
102211,C02323,2025-12-19,2025-12-21,WA,Electronics,7,1243.82,0.0,False,Failed
102212,C01815,2025-03-28,2025-03-30,FL,Sports,2,819.57,0.2,False,Paid
102213,C00347,2025-12-24,2026-01-01,TX,Books,3,130.94,0.15,False,Paid
102214,C00346,2025-01-01,2025-01-04,TX,Furniture,3,1012.67,0.2,False,Paid
102215,C01170,2025-02-17,2025-02-22,FL,Clothing,2,682.2,0.0,False,Paid
102216,C01352,2025-01-16,2025-01-24,NY,Electronics,3,1169.76,0.2,False,Paid
102217,C02995,2025-05-15,2025-05-19,AZ,Clothing,5,746.0,0.15,False,Paid
102218,C00860,2025-12-08,2025-12-09,FL,Sports,1,1005.73,0.1,True,Paid
102219,C00578,2025-08-08,2025-08-12,CO,Furniture,2,308.07,0.0,False,Paid
102220,C02837,2025-08-14,2025-08-15,FL,Sports,6,1251.49,0.15,False,Paid
102221,C00462,2025-01-31,2025-02-04,AZ,Electronics,2,1171.34,0.1,False,Paid
102222,C00080,2025-07-08,2025-07-15,TX,Sports,3,567.28,0.15,False,Paid
102223,C01268,2025-05-20,2025-05-25,NY,Clothing,5,1445.83,0.0,False,Paid
102224,C01203,2025-06-24,2025-07-01,CO,Furniture,6,248.99,0.15,True,Paid
102225,C01859,2025-04-06,2025-04-07,AZ,Furniture,7,39.82,0.0,False,Paid
102226,C02633,2025-03-15,2025-03-22,OR,Furniture,2,1147.07,0.0,False,Paid
102227,C02798,2025-12-14,2025-12-18,CO,Sports,6,904.85,0.1,False,Paid
102228,C00869,2025-07-23,2025-07-26,WA,Sports,6,175.27,0.0,False,Paid
102229,C02942,2025-05-31,2025-06-06,CA,Clothing,1,247.66,0.15,True,Paid
102230,C01898,2025-01-27,2025-01-29,AZ,Electronics,7,205.01,0.1,False,Paid
102231,C00209,2025-10-06,2025-10-11,OR,Furniture,3,258.61,0.05,False,Paid
102232,C02815,2025-06-22,2025-06-26,CA,Books,3,697.5,0.05,True,Paid
102233,C00414,2025-05-22,2025-05-24,TX,Clothing,6,85.93,0.1,False,Paid
102234,C01766,2025-09-01,2025-09-10,CA,Clothing,4,783.89,0.1,False,Paid
102235,C02372,2025-02-18,2025-02-22,CO,Furniture,2,912.01,0.15,True,Paid
102236,C00749,2025-07-14,2025-07-15,AZ,Books,3,1093.78,0.1,False,Paid
102237,C00812,2025-11-12,2025-11-16,CO,Furniture,6,1419.59,0.1,False,Paid
102238,C01429,2025-06-19,2025-06-28,TX,Sports,2,132.89,0.15,False,Paid
102239,C02654,2025-01-01,2025-01-08,AZ,Sports,4,62.39,0.1,False,Paid
102240,C00671,2025-03-25,2025-03-31,NY,Furniture,6,217.32,0.05,False,Paid
102241,C01990,2025-01-21,2025-01-30,WA,Electronics,7,512.6,0.05,False,Paid
102242,C01358,2025-07-02,2025-07-03,FL,Furniture,6,792.79,0.1,False,Paid
102243,C00336,2025-05-14,2025-05-19,CO,Furniture,3,16.39,0.0,False,Paid
102244,C02132,2025-02-18,2025-02-21,OR,Sports,2,1041.63,0.05,False,Paid
102245,C02497,2025-09-08,2025-09-15,CA,Clothing,7,1435.75,0.0,False,Paid
102246,C01727,2025-03-06,2025-03-14,AZ,Clothing,5,382.17,0.1,False,Paid
102247,C00529,2025-05-05,2025-05-06,TX,Clothing,3,23.11,0.2,False,Paid
102248,C00468,2025-12-27,2025-12-29,TX,Books,7,1132.34,0.2,False,Paid
102249,C01271,2025-01-25,2025-02-03,NY,Books,6,1157.37,0.0,False,Pending
102250,C01519,2025-04-01,2025-04-06,AZ,Electronics,4,74.83,0.2,False,Paid
102251,C01657,2025-04-27,2025-04-30,AZ,Books,2,929.81,0.0,False,Paid
102252,C00731,2025-07-05,2025-07-07,AZ,Furniture,1,371.83,0.2,False,Paid
102253,C01502,2025-03-31,2025-04-04,CO,Sports,4,952.98,0.05,False,Paid
102254,C00885,2025-12-21,2025-12-22,TX,Books,1,1092.3,0.0,False,Paid
102255,C02058,2025-01-02,2025-01-05,WA,Clothing,3,341.89,0.15,False,Paid
102256,C02389,2025-12-13,,FL,Sports,5,398.53,0.2,False,Paid
102257,C01958,2025-07-15,2025-07-16,OR,Clothing,1,921.25,0.05,False,Paid
102258,C00004,2025-01-14,2025-01-23,FL,Electronics,7,877.57,0.1,False,Paid
102259,C02976,2025-02-12,2025-02-20,OR,Electronics,4,1330.39,0.15,False,Paid
102260,C00072,2025-02-07,2025-02-16,OR,Furniture,7,770.45,0.2,True,Paid
102261,C02998,2025-04-15,2025-04-18,CA,Books,2,1201.65,0.1,False,Paid
102262,C00096,2025-05-02,,NY,Furniture,4,1100.69,0.15,False,Paid
102263,C01549,2025-08-23,2025-08-26,AZ,Clothing,7,1001.89,,False,Paid
102264,C00318,2025-04-24,2025-04-30,AZ,Clothing,5,295.74,0.15,False,Paid
102265,C00286,2025-09-22,2025-09-24,WA,Furniture,6,421.78,0.2,False,Pending
102266,C02050,2025-04-18,2025-04-21,FL,Clothing,5,854.49,0.2,False,Paid
102267,C02183,2025-04-07,2025-04-16,TX,Sports,6,108.26,0.1,False,Paid
102268,C00355,2025-04-11,2025-04-15,FL,Books,3,77.12,0.05,False,Paid
102269,C02930,2025-05-01,2025-05-09,OR,Sports,4,84.23,0.2,False,Paid
102270,C00962,2025-11-02,2025-11-05,CO,Books,1,1382.75,0.1,True,Paid
102271,C00955,2025-04-01,2025-04-10,FL,Clothing,2,1036.43,0.2,False,Paid
102272,C00891,2025-04-10,2025-04-17,CA,Sports,1,1256.77,0.2,False,Paid
102273,C01384,2025-12-16,2025-12-24,AZ,Electronics,3,1445.49,0.0,False,Paid
102274,C00534,2025-08-27,2025-09-01,FL,Electronics,6,1054.44,0.0,False,Paid
102275,C01274,2025-03-11,2025-03-20,TX,Books,2,777.83,0.1,False,Paid
102276,C00630,2025-11-13,2025-11-17,WA,Sports,4,723.74,0.0,True,Paid
102277,C00155,2025-03-08,2025-03-13,TX,Electronics,4,1121.58,0.15,False,Paid
102278,C01106,2025-03-01,2025-03-02,WA,Clothing,2,1303.17,0.0,False,Paid
102279,C02017,2025-06-12,2025-06-14,CO,Books,6,1246.13,0.2,False,Paid
102280,C02289,2025-09-10,2025-09-17,CO,Electronics,6,744.49,0.1,False,Paid
102281,C01060,2025-03-11,2025-03-14,NY,Clothing,2,1162.53,0.15,True,Paid
102282,C00971,2025-10-02,2025-10-03,WA,Books,1,720.11,0.1,False,Paid
102283,C02362,2025-02-27,2025-03-02,WA,Books,1,582.73,0.15,False,Paid
102284,C02043,2025-10-13,2025-10-17,CO,Furniture,3,453.53,0.15,False,Paid
102285,C02496,2025-02-04,2025-02-11,TX,Books,1,91.27,0.05,False,Paid
102286,C02718,2025-06-19,2025-06-20,AZ,Sports,1,309.73,0.2,True,Paid
102287,C02463,2025-08-22,2025-08-23,CO,Clothing,4,1097.71,0.2,False,Paid
102288,C02809,2025-04-07,2025-04-14,AZ,Sports,4,265.85,0.05,False,Paid
102289,C01250,2025-08-12,2025-08-14,FL,Books,1,1352.75,0.0,True,Pending
102290,C01184,2025-09-09,2025-09-13,CO,Furniture,5,127.09,0.1,False,Paid
102291,C00965,2025-08-26,2025-09-02,,Electronics,3,86.18,0.15,False,Paid
102292,C00706,2025-05-25,2025-05-30,CO,Sports,2,726.81,0.15,True,Paid
102293,C02246,2025-10-10,2025-10-12,CA,Electronics,1,341.77,0.05,False,Paid
102294,C02143,2025-09-25,2025-10-02,CA,Sports,6,163.4,0.1,False,Paid
102295,C02404,2025-04-30,2025-05-01,TX,Furniture,1,99.2,0.15,False,Paid
102296,C00503,2025-09-25,2025-09-28,NY,Sports,2,795.67,0.1,False,Paid
102297,C01474,2025-12-02,2025-12-03,TX,Sports,5,396.6,0.15,False,Paid
102298,C00666,2025-10-26,2025-10-31,FL,Electronics,5,838.09,0.15,False,Paid
102299,C02679,2025-09-25,2025-10-02,CA,Electronics,7,230.96,0.0,False,Paid
102300,C00802,2025-10-07,2025-10-13,FL,Sports,1,46.39,0.05,False,Paid
102301,C00432,2025-10-21,2025-10-23,TX,Clothing,2,50.62,0.15,False,Paid
102302,C01710,2025-04-16,2025-04-20,NY,Electronics,5,177.88,0.15,False,Paid
102303,C02637,2025-09-21,2025-09-23,CA,Books,2,1196.1,0.2,False,Paid
102304,C02747,2025-03-14,2025-03-18,CO,Furniture,3,678.29,0.05,False,Pending
102305,C00289,2025-05-11,2025-05-14,OR,Books,3,939.55,0.0,False,Paid
102306,C00978,2025-12-08,2025-12-15,NY,Electronics,6,1313.73,0.05,False,Paid
102307,C00461,2025-04-14,2025-04-21,,Furniture,6,326.78,0.1,False,Paid
102308,C00924,2025-11-04,2025-11-12,NY,Clothing,6,1308.31,0.0,False,Paid
102309,C01601,2025-06-04,2025-06-06,OR,Clothing,4,1121.0,0.0,False,Paid
102310,C00842,2025-03-18,2025-03-19,CA,Sports,4,1096.24,0.0,False,Paid
102311,C00203,2025-02-05,2025-02-06,AZ,Electronics,4,1307.4,0.0,False,Paid
102312,C01530,2025-07-20,2025-07-28,FL,Furniture,1,197.56,0.05,False,Pending
102313,C00159,2025-06-14,2025-06-23,WA,Furniture,4,815.35,0.2,False,Paid
102314,C00680,2025-07-06,2025-07-08,CA,Clothing,2,730.46,0.05,False,Paid
102315,C00002,2025-01-16,2025-01-24,CO,Books,7,999.36,0.05,False,Paid
102316,C00261,2025-04-08,2025-04-13,WA,Clothing,2,364.6,0.1,True,Paid
102317,C01309,2025-01-02,2025-01-04,CO,Books,1,199.72,0.15,False,Paid
102318,C02552,2025-04-21,2025-04-24,,Furniture,7,1460.43,0.05,False,Failed
102319,C02324,2025-12-06,2025-12-09,CO,Furniture,2,703.87,0.0,False,Paid
102320,C00297,2025-02-25,2025-03-04,FL,Electronics,4,355.71,0.05,False,Paid
102321,C00105,2025-09-09,2025-09-11,TX,Furniture,3,201.7,0.0,False,Paid
102322,C01014,2025-01-03,2025-01-05,CA,Furniture,2,894.46,0.0,False,Paid
102323,C01957,2025-07-25,2025-08-01,TX,Furniture,4,230.17,0.15,False,Paid
102324,C02240,2025-12-03,2025-12-06,OR,Sports,6,282.73,0.0,False,Paid
102325,C02469,2025-05-05,2025-05-08,NY,Clothing,1,1428.71,0.05,False,Paid
102326,C01027,2025-03-13,2025-03-21,CO,Sports,5,53.46,0.05,False,Paid
102327,C00504,2025-07-28,2025-08-06,TX,Electronics,7,288.38,0.2,False,Paid
102328,C00080,2025-04-12,2025-04-17,FL,Books,3,1010.12,0.0,False,Paid
102329,C00441,2025-11-22,2025-11-30,CA,Electronics,5,333.17,0.0,False,Paid
102330,C00196,2025-11-06,2025-11-14,OR,Electronics,7,281.09,0.1,False,Paid
102331,C02582,2025-08-27,2025-09-02,CA,Clothing,7,839.19,0.15,False,Paid
102332,C00805,2025-08-22,2025-08-30,WA,Sports,5,1046.98,0.1,False,Paid
102333,C02469,2025-08-08,2025-08-09,NY,Furniture,7,651.64,0.15,False,Paid
102334,C01659,2025-09-26,2025-09-27,FL,Electronics,6,1174.12,0.2,False,Paid
102335,C01617,2025-06-17,2025-06-25,AZ,Books,4,1224.66,0.15,False,Paid
102336,C01364,2025-12-20,2025-12-22,NY,Books,1,938.4,0.1,False,Paid
102337,C02457,2025-05-07,2025-05-14,WA,Sports,6,870.95,0.15,False,Paid
102338,C00131,2025-01-04,2025-01-08,CO,Furniture,3,1226.29,0.05,False,Paid
102339,C00279,2025-09-12,2025-09-20,CO,Clothing,6,32.39,0.05,False,Paid
102340,C01270,2025-08-30,2025-09-05,CO,Sports,5,770.85,0.05,False,Paid
102341,C01184,2025-12-25,2025-12-26,AZ,Clothing,3,201.81,0.15,False,Pending
102342,C01637,2025-05-25,2025-05-29,AZ,Electronics,6,340.12,0.2,False,Paid
102343,C02213,2025-06-05,2025-06-12,CA,Books,5,1424.01,0.1,False,Paid
102344,C01763,2025-07-25,2025-08-03,NY,Books,6,15.53,0.15,False,Paid
102345,C00773,2025-05-24,2025-06-01,OR,Electronics,7,467.45,0.15,False,Paid
102346,C00982,2025-10-14,2025-10-23,WA,Sports,2,240.0,0.05,False,Pending
102347,C02257,2025-06-06,2025-06-15,CA,Books,6,859.92,0.0,False,Paid
102348,C00605,2025-10-14,2025-10-23,TX,Clothing,1,1267.95,0.15,False,Paid
102349,C01513,2025-06-05,2025-06-11,CO,Electronics,5,592.42,0.0,False,Paid
102350,C01616,2025-03-24,2025-03-28,CO,Sports,2,1257.41,0.0,True,Pending
102351,C02251,2025-12-28,2026-01-02,FL,Books,2,665.95,0.05,False,Paid
102352,C02143,2025-07-12,2025-07-20,CA,Furniture,2,1364.48,0.15,False,Paid
102353,C01394,2025-09-15,2025-09-19,FL,Electronics,6,1271.95,0.05,False,Paid
102354,C00928,2025-08-04,2025-08-12,TX,Furniture,3,276.44,0.0,False,Paid
102355,C01104,2025-05-12,2025-05-19,FL,Books,3,1328.75,0.0,False,Paid
102356,C01235,2025-12-21,2025-12-23,CA,Clothing,3,296.92,0.05,True,Paid
102357,C00658,2025-05-16,2025-05-25,WA,Electronics,5,740.69,0.0,False,Paid
102358,C01876,2025-12-29,2026-01-06,CA,Clothing,7,302.05,0.05,False,Paid
102359,C00625,2025-06-07,2025-06-13,CO,Books,5,585.83,0.0,False,Paid
102360,C01946,2025-01-09,2025-01-11,NY,Electronics,1,1478.55,0.2,False,Pending
102361,C02254,2025-01-14,2025-01-17,CO,Clothing,4,1150.06,0.0,True,Paid
102362,C02885,2025-12-22,2025-12-30,CA,Furniture,1,835.57,0.0,False,Paid
102363,C00357,2025-07-12,2025-07-13,FL,Electronics,2,1403.86,0.0,False,Paid
102364,C02279,2025-05-22,2025-05-27,OR,Clothing,2,545.96,0.05,False,Paid
102365,C00258,2025-10-24,,OR,Sports,5,268.08,0.2,False,Pending
102366,C01012,2025-08-14,2025-08-17,AZ,Sports,7,1245.14,0.1,True,Paid
102367,C00529,2025-08-30,2025-09-07,CA,Electronics,2,28.14,0.2,False,Paid
102368,C00487,2025-09-08,2025-09-13,CO,Electronics,7,1208.85,0.15,False,Paid
102369,C00526,2025-03-14,2025-03-15,CA,Clothing,2,42.57,0.1,False,Paid
102370,C00132,2025-02-02,2025-02-05,WA,Furniture,3,433.73,0.2,False,Paid
102371,C02469,2025-09-23,2025-09-27,TX,Furniture,1,539.69,0.0,False,Paid
102372,C00184,2025-01-08,2025-01-11,NY,Clothing,1,484.61,0.0,False,Paid
102373,C01196,2025-09-20,2025-09-29,NY,Sports,5,372.71,0.05,True,Paid
102374,C02097,2025-02-17,2025-02-21,FL,Clothing,3,171.19,0.2,True,Paid
102375,C02971,2025-04-06,2025-04-11,AZ,Books,1,14.74,0.2,False,Paid
102376,C02561,2025-09-16,2025-09-21,AZ,Electronics,4,1164.32,0.1,False,Pending
102377,C00412,2025-08-16,,CO,Clothing,3,690.8,0.2,False,Paid
102378,C02963,2025-10-13,2025-10-19,OR,Clothing,3,251.3,0.15,False,Paid
102379,C01960,2025-08-11,2025-08-15,TX,Sports,7,132.44,0.05,False,Paid
102380,C00539,2025-01-18,2025-01-19,TX,Clothing,3,424.87,0.0,False,Paid
102381,C01346,2025-11-03,2025-11-07,WA,Books,4,538.02,0.0,False,Paid
102382,C02753,2025-03-20,2025-03-26,NY,Books,5,697.51,0.2,False,Paid
102383,C01179,2025-02-19,2025-02-21,CA,Sports,7,160.57,0.05,False,Paid
102384,C00551,2025-11-17,2025-11-25,CO,Furniture,6,1470.09,0.1,True,Paid
102385,C02625,2025-03-13,2025-03-19,CO,Furniture,4,410.43,0.05,False,Paid
102386,C02858,2025-07-15,2025-07-18,TX,Clothing,3,667.53,0.0,False,Paid
102387,C02926,2025-06-27,2025-07-03,AZ,Clothing,2,1066.43,0.0,False,Paid
102388,C02867,2025-10-08,2025-10-11,NY,Electronics,1,472.18,0.15,False,Paid
102389,C02618,2025-01-17,2025-01-23,OR,Furniture,five,132.92,0.15,False,Paid
102390,C01364,2025-02-08,2025-02-10,FL,Books,6,571.05,0.05,False,Paid
102391,C00577,2025-06-01,2025-06-07,,Clothing,3,833.78,0.0,False,Paid
102392,C01851,2025-06-22,2025-06-23,WA,Books,7,1264.21,0.1,True,Paid
102393,C00663,2025-10-15,2025-10-16,NY,Furniture,7,558.21,0.0,False,Paid
102394,C01419,2025-08-10,2025-08-13,TX,Books,5,1335.39,0.05,False,Paid
102395,C01968,2025-02-24,2025-02-26,WA,Books,2,823.65,0.15,False,Pending
102396,C02839,2025-12-24,2025-12-29,CO,Furniture,4,1079.06,0.0,False,Paid
102397,C00867,2025-06-17,2025-06-19,TX,Sports,6,54.95,0.15,False,Paid
102398,C00756,2025-12-19,2025-12-22,NY,Books,4,1344.63,0.2,False,Paid
102399,C02204,2025-12-28,2025-12-29,WA,Sports,4,328.04,0.0,False,Paid
102400,C00020,2025-01-19,2025-01-27,OR,Books,4,495.54,0.15,False,Paid
102401,C01699,2025-07-04,2025-07-11,,Electronics,6,790.25,0.15,False,Paid
102402,C02238,2025-06-04,2025-06-06,NY,Electronics,3,1440.15,0.1,False,Paid
102403,C01653,2025-07-01,2025-07-03,NY,Electronics,2,525.06,0.05,False,Paid
102404,C01152,2025-04-24,2025-05-02,NY,Furniture,4,338.55,0.2,False,Paid
102405,C02485,2025-07-23,,WA,Sports,5,1441.48,0.05,False,Paid
102406,C01113,2025-06-29,2025-07-07,NY,Books,7,1214.61,0.05,False,Paid
102407,C02131,2025-03-09,2025-03-11,FL,Clothing,1,998.5,0.0,True,Paid
102408,C01392,2025-04-16,2025-04-20,FL,Clothing,7,620.36,0.2,False,Paid
102409,C00080,2025-02-23,2025-02-25,NY,Books,6,636.48,0.05,False,Paid
102410,C01592,2025-11-04,2025-11-08,WA,Clothing,5,1426.5,0.0,False,Paid
